Time;Qi;Position VL;P amont;P aval
2021-09-12T02:55:00+02:00;2277.7;54;618;486.4
2021-09-12T03:00:00+02:00;2283;54.2;618;486.4
2021-09-12T03:05:00+02:00;2309.2;55;618;486.3
2021-09-12T03:10:00+02:00;2347.1;56.4;617.5;486.9
2021-09-12T03:15:00+02:00;2381;56.7;617;487
2021-09-12T03:20:00+02:00;2394;57.55555555555556;617;487
2021-09-12T03:25:00+02:00;2457;59.3;617;487
2021-09-12T03:30:00+02:00;2486;60;616.8;487
2021-09-12T03:35:00+02:00;2471.5;60;616.2;487
2021-09-12T03:40:00+02:00;2486.9;60;616;487
2021-09-12T03:45:00+02:00;2499.1;60.9;616;487
2021-09-12T03:50:00+02:00;2521.8;62;616;487
2021-09-12T03:55:00+02:00;2555.5;62.5;616;487
2021-09-12T04:00:00+02:00;2514.5;61.3;616;487
2021-09-12T04:05:00+02:00;2466.9;59.6;616;487
2021-09-12T04:10:00+02:00;2470.8888888888887;59.666666666666664;616;487
2021-09-12T04:15:00+02:00;2476.7;59.8;616;487
2021-09-12T04:20:00+02:00;2468.7;59.5;616;487
2021-09-12T04:25:00+02:00;2484.5;60;616;487
2021-09-12T04:30:00+02:00;2475;60;616;486.5
2021-09-12T04:35:00+02:00;2394.8;57.3;616;486.8
2021-09-12T04:40:00+02:00;2421.8;58.2;616;486.3
2021-09-12T04:45:00+02:00;2456.9;59.1;616;486
2021-09-12T04:50:00+02:00;2480;59.5;616;486
2021-09-12T04:55:00+02:00;2484.5;59.7;616;486
2021-09-12T05:00:00+02:00;2452;59;616;486
2021-09-12T05:05:00+02:00;2436.777777777778;59;616;486
2021-09-12T05:10:00+02:00;2514.1;60.6;616;486.3
2021-09-12T05:15:00+02:00;2541.2;61.8;616;486.3
2021-09-12T05:20:00+02:00;2569.5;62.5;616;487
2021-09-12T05:25:00+02:00;2604.9;63.5;615;486.7
2021-09-12T05:30:00+02:00;2582;63.2;615;486.8
2021-09-12T05:35:00+02:00;2589.3;63.3;615;486.4
2021-09-12T05:40:00+02:00;2599.5;63.5;615;486.9
2021-09-12T05:45:00+02:00;2587.5;63.6;615;487
2021-09-12T05:50:00+02:00;2587.5;63.2;615;487
2021-09-12T05:55:00+02:00;2586.5;63.5;615;486.5
2021-09-12T06:00:00+02:00;2580.4444444444443;63.333333333333336;615;486.3333333333333
2021-09-12T06:05:00+02:00;2533.7;62;615;486.2
2021-09-12T06:10:00+02:00;2520;61.2;615;486.3
2021-09-12T06:15:00+02:00;2525;61;615;486.2
2021-09-12T06:20:00+02:00;2523;61;615;486
2021-09-12T06:25:00+02:00;2509;61;615.3;486
2021-09-12T06:30:00+02:00;2509;61;615.1;486
2021-09-12T06:35:00+02:00;2515;61;616;486
2021-09-12T06:40:00+02:00;2508.3;61;615;486
2021-09-12T06:45:00+02:00;2507.8888888888887;61.333333333333336;615.3333333333334;486
2021-09-12T06:50:00+02:00;2533.7;61.9;615;486
2021-09-12T06:55:00+02:00;2562.2;62.6;615;486
2021-09-12T07:00:00+02:00;2564.5;63;615;486
2021-09-12T07:05:00+02:00;2580;63.3;615;486
2021-09-12T07:10:00+02:00;2590.1;63.4;615;486
2021-09-12T07:15:00+02:00;2659.1;65.2;615;486
2021-09-12T07:20:00+02:00;2700.6;66.6;614.6;486.2
2021-09-12T07:25:00+02:00;2719.4;67.6;614;486.1
2021-09-12T07:30:00+02:00;2734.5;68;614;486.2
2021-09-12T07:35:00+02:00;2761.6666666666665;68.44444444444444;614;486.6666666666667
2021-09-12T07:40:00+02:00;2772.1;69;614;486.4
2021-09-12T07:45:00+02:00;2756.5;68.9;614;487
2021-09-12T07:50:00+02:00;2730.5;68;613.7;487
2021-09-12T07:55:00+02:00;2723;68;613.7;486.8
2021-09-12T08:00:00+02:00;2727.3;68;614;486.8
2021-09-12T08:05:00+02:00;2698.4;67.3;614;486.9
2021-09-12T08:10:00+02:00;2670.5;66.6;614;486.6
2021-09-12T08:15:00+02:00;2671;66.1;614;486.5
2021-09-12T08:20:00+02:00;2669;66.2;614;486
2021-09-12T08:25:00+02:00;2671;66.8;614;486
2021-09-12T08:30:00+02:00;2692.6666666666665;67;614;486
2021-09-12T08:35:00+02:00;2648;65.8;614;486
2021-09-12T08:40:00+02:00;2675.6;66.5;614;486
2021-09-12T08:45:00+02:00;2727.7;68.3;614;486
2021-09-12T08:50:00+02:00;2737.2;68.3;614;486
2021-09-12T08:55:00+02:00;2760;69;614;486
2021-09-12T09:00:00+02:00;2747.7;68.7;613.5;486
2021-09-12T09:05:00+02:00;2692.2;67.2;614;486
2021-09-12T09:10:00+02:00;2756.1;69.1;613.6;486
2021-09-12T09:15:00+02:00;2798.9;70.6;613.6;485.8
2021-09-12T09:20:00+02:00;2834.6;71.6;613;485.8
2021-09-12T09:25:00+02:00;2899.8888888888887;73.22222222222223;613;486
2021-09-12T09:30:00+02:00;2914.8;73.4;612.9;486
2021-09-12T09:35:00+02:00;2861.3;72.2;612;485.2
2021-09-12T09:40:00+02:00;2873;72.8;612;486
2021-09-12T09:45:00+02:00;2896.8;73.2;612;485.2
2021-09-12T09:50:00+02:00;2938.8;74;612;485
2021-09-12T09:55:00+02:00;2961;75;612;485.2
2021-09-12T10:00:00+02:00;2973.5;75;612;485
2021-09-12T10:05:00+02:00;2967.5;75;612;485
2021-09-12T10:10:00+02:00;2921.777777777778;74.11111111111111;612;485
2021-09-12T10:15:00+02:00;2910.7;74;612;485
2021-09-12T10:20:00+02:00;2892;73.6;612;485
2021-09-12T10:25:00+02:00;2873.3;72.9;612;484.6
2021-09-12T10:30:00+02:00;2886.7;73.2;612.3;484
2021-09-12T10:35:00+02:00;2989.2;75.9;612;484
2021-09-12T10:40:00+02:00;2929.5;74.2;612;484
2021-09-12T10:45:00+02:00;2941.7;74.5;612;484
2021-09-12T10:50:00+02:00;2979.7;74.8;611.8;483.7
2021-09-12T10:55:00+02:00;2985.4444444444443;75.44444444444444;611.3333333333334;483
2021-09-12T11:00:00+02:00;3004.7;75.5;611;483
2021-09-12T11:05:00+02:00;2992.8;75.5;611;483
2021-09-12T11:10:00+02:00;2948.7;74;611;483
2021-09-12T11:15:00+02:00;2981.3;75;611;483
2021-09-12T11:20:00+02:00;3050.875;76.75;611;483
2021-09-12T11:25:00+02:00;3074;77.4;611;483
2021-09-12T11:30:00+02:00;3095.9;77.7;610.7;483
2021-09-12T11:35:00+02:00;3110.8;78.7;610;483
2021-09-12T11:40:00+02:00;3067.3;77.5;610.3;483
2021-09-12T11:45:00+02:00;3051.5;77;610;483
2021-09-12T11:50:00+02:00;3052.5;77;610;483
2021-09-12T11:55:00+02:00;3009;75.22222222222223;610;483
2021-09-12T12:00:00+02:00;2984.5;74.7;610.3;483
2021-09-12T12:05:00+02:00;2948;74;610.7;483
2021-09-12T12:10:00+02:00;2910;73;611;483
2021-09-12T12:15:00+02:00;2913.8;73.1;611;482.9
2021-09-12T12:20:00+02:00;2923.5;73.9;611;482
2021-09-12T12:25:00+02:00;2906.3;73;611;482
2021-09-12T12:30:00+02:00;2899.8;72.5;611;482
2021-09-12T12:35:00+02:00;2905;73.5;611;482
2021-09-12T12:40:00+02:00;2902.2;72.8;611;482
2021-09-12T12:45:00+02:00;2885;72;611;482
2021-09-12T12:50:00+02:00;2877.8888888888887;71.11111111111111;611;482
2021-09-12T12:55:00+02:00;2814;69.7;611.3;482
2021-09-12T13:00:00+02:00;2798;69;611.2;482
2021-09-12T13:05:00+02:00;2805;68.3;612;481.5
2021-09-12T13:10:00+02:00;2798.1;68;612;481.6
2021-09-12T13:15:00+02:00;2804.5;68.9;612;481.5
2021-09-12T13:20:00+02:00;2831.9;68.7;612;481.6
2021-09-12T13:25:00+02:00;2852.5;68.4;611.9;481.7
2021-09-12T13:30:00+02:00;2874.7;68.8;611.8;482
2021-09-12T13:35:00+02:00;2788.9;66.6;611.5;482
2021-09-12T13:40:00+02:00;2810.8;67.7;612;482
2021-09-12T13:45:00+02:00;2828.777777777778;68.55555555555556;612;482
2021-09-12T13:50:00+02:00;2802.1;67.7;612;482
2021-09-12T13:55:00+02:00;2777.5;67;612;482
2021-09-12T14:00:00+02:00;2825;68.8;611.8;481.8
2021-09-12T14:05:00+02:00;2647.7;65;612;482
2021-09-12T14:10:00+02:00;2666.2;65;612;482
2021-09-12T14:15:00+02:00;2602.4;62.9;612.9;482
2021-09-12T14:20:00+02:00;2565.7;62;613;482
2021-09-12T14:25:00+02:00;2556.3;61.7;613;482
2021-09-12T14:30:00+02:00;2530.5;60.7;613.8;482
2021-09-12T14:35:00+02:00;2498.1111111111113;59.22222222222222;614;482
2021-09-12T14:40:00+02:00;2528.1;60.9;614;482
2021-09-12T14:45:00+02:00;2496;59.8;614;482
2021-09-12T14:50:00+02:00;2460;58.7;614;482
2021-09-12T14:55:00+02:00;2465.5;58.3;614;482
2021-09-12T15:00:00+02:00;2451.1;57.1;614;482
2021-09-12T15:05:00+02:00;2403;55;614.2;482
2021-09-12T15:10:00+02:00;2416.8;55;614.2;482
2021-09-12T15:15:00+02:00;2470.4;56.8;614.4;482
2021-09-12T15:20:00+02:00;2522.5;58.3;614.1;482.1
2021-09-12T15:25:00+02:00;2563.5;60;614;482.2
2021-09-12T15:30:00+02:00;2561.6666666666665;60.44444444444444;614;482.55555555555554
2021-09-12T15:35:00+02:00;2577;61;614;482.5
2021-09-12T15:40:00+02:00;2592.4;61.9;614;482.9
2021-09-12T15:45:00+02:00;2593.8;62;614;483
2021-09-12T15:50:00+02:00;2577;61.4;614;483
2021-09-12T15:55:00+02:00;2549.5;60.5;614;483
2021-09-12T16:00:00+02:00;2513;59.3;614;483
2021-09-12T16:05:00+02:00;2514.2;59;614;483
2021-09-12T16:10:00+02:00;2514;59;614;483
2021-09-12T16:15:00+02:00;2493.1;59;614;483
2021-09-12T16:20:00+02:00;2491.6666666666665;58.77777777777778;614;483
2021-09-12T16:25:00+02:00;2470.8;58.3;614;483
2021-09-12T16:30:00+02:00;2457.6;58;614.6;483
2021-09-12T16:35:00+02:00;2455.8;58;614.9;483
2021-09-12T16:40:00+02:00;2450.8;58.2;615;483
2021-09-12T16:45:00+02:00;2432.8;57;615;483
2021-09-12T16:50:00+02:00;2427;57;615;483.2
2021-09-12T16:55:00+02:00;2458.4;57;615;483
2021-09-12T17:00:00+02:00;2446;57.5;615;483.4
2021-09-12T17:05:00+02:00;2478.8;58.3;615;483.4
2021-09-12T17:10:00+02:00;2500.2;58.7;615;483.3
2021-09-12T17:15:00+02:00;2526.5555555555557;59.22222222222222;615;483.55555555555554
2021-09-12T17:20:00+02:00;2586.5;61;614.3;483
2021-09-12T17:25:00+02:00;2616.9;61.9;614;483
2021-09-12T17:30:00+02:00;2700.1;65.4;614;483
2021-09-12T17:35:00+02:00;2753.4;67;613.4;483.6
2021-09-12T17:40:00+02:00;2772.8;67.5;613;484
2021-09-12T17:45:00+02:00;2781.9;68.2;613;483.8
2021-09-12T17:50:00+02:00;2815.8;69;612.6;484
2021-09-12T17:55:00+02:00;2837.2;69.2;612;483.6
2021-09-12T18:00:00+02:00;2824.4;69.1;612;484
2021-09-12T18:05:00+02:00;2732.7;66;612;483.9
2021-09-12T18:10:00+02:00;2744;66.33333333333333;612;483.77777777777777
2021-09-12T18:15:00+02:00;2779.2;67.4;612;483.7
2021-09-12T18:20:00+02:00;2755.4;67;612;484
2021-09-12T18:25:00+02:00;2763.9;67.1;612;483.4
2021-09-12T18:30:00+02:00;2773.8;68;612;483
2021-09-12T18:35:00+02:00;2726.6;66.2;612.5;483
2021-09-12T18:40:00+02:00;2782.9;67.8;612.5;483
2021-09-12T18:45:00+02:00;2834.1428571428573;69.71428571428571;612;483
2021-09-12T18:50:00+02:00;2886.1;71.2;612;483
2021-09-12T18:55:00+02:00;2959.4;73.1;611.9;483
2021-09-12T19:00:00+02:00;3009.6;74.1;611;482.7
2021-09-12T19:05:00+02:00;3041.1111111111113;75;610.7777777777778;482.55555555555554
2021-09-12T19:10:00+02:00;3038.5;75.3;610.6;482.3
2021-09-12T19:15:00+02:00;3074.9;76.2;610;482
2021-09-12T19:20:00+02:00;3115.4;77.4;610;482
2021-09-12T19:25:00+02:00;3176.1;79.3;610;482
2021-09-12T19:30:00+02:00;3242.8;81.5;609;482
2021-09-12T19:35:00+02:00;3307.5;85;609;482
2021-09-12T19:40:00+02:00;3364;86.5;608.3;482
2021-09-12T19:45:00+02:00;3421.6;88.3;608;482
2021-09-12T19:50:00+02:00;3455.5;89.7;607.6;482
2021-09-12T19:55:00+02:00;3421.6;88.6;607;481.4
2021-09-12T20:00:00+02:00;3355.1111111111113;86.77777777777777;607.7777777777778;481
2021-09-12T20:05:00+02:00;3346.5;86;608;481.5
2021-09-12T20:10:00+02:00;3358.8;86;608;481
2021-09-12T20:15:00+02:00;3317.3;85.1;608;481.1
2021-09-12T20:20:00+02:00;3286.1;84.2;608;481.2
2021-09-12T20:25:00+02:00;3228.2;82.2;608.3;481
2021-09-12T20:30:00+02:00;3190.5;81;609;481
2021-09-12T20:35:00+02:00;3197.9;80.8;609;481
2021-09-12T20:40:00+02:00;3167;80;609;481
2021-09-12T20:45:00+02:00;3154.9;79.1;609.2;481
2021-09-12T20:50:00+02:00;3128.6;78.2;609.4;481
2021-09-12T20:55:00+02:00;3110.222222222222;78.11111111111111;609.6666666666666;481
2021-09-12T21:00:00+02:00;3110.5;78;610;481
2021-09-12T21:05:00+02:00;3108.5;78;609.8;481
2021-09-12T21:10:00+02:00;3114.9;78.5;609.9;480.9
2021-09-12T21:15:00+02:00;3056.9;77;610;480.9
2021-09-12T21:20:00+02:00;3059.8;77;610;480.6
2021-09-12T21:25:00+02:00;3036.5;76.2;610;481
2021-09-12T21:30:00+02:00;2981.6;74.2;610.5;481
2021-09-12T21:35:00+02:00;2974.5;74.8;611;481
2021-09-12T21:40:00+02:00;3007.4;74.4;611;481
2021-09-12T21:45:00+02:00;3040.8888888888887;75.88888888888889;611;481
2021-09-12T21:50:00+02:00;3020.3;76;611;481
2021-09-12T21:55:00+02:00;3061.2;77;611;481
2021-09-12T22:00:00+02:00;3007.3;75.6;611;481
2021-09-12T22:05:00+02:00;2942.8;73.8;611;481
2021-09-12T22:10:00+02:00;2911.3;72.6;611;481
2021-09-12T22:15:00+02:00;2868.6;71.3;611.3;481
2021-09-12T22:20:00+02:00;2850;70.3;612;481
2021-09-12T22:25:00+02:00;2801.4;69;612;481
2021-09-12T22:30:00+02:00;2797.5;69;612.3;481.2
2021-09-12T22:35:00+02:00;2770.2;68.3;612.5;481.8
2021-09-12T22:40:00+02:00;2744.6;67.4;612.5;481.4
2021-09-12T22:45:00+02:00;2734.3333333333335;67.33333333333333;612.8888888888889;482
2021-09-12T22:50:00+02:00;2701.5;66.8;613;482
2021-09-12T22:55:00+02:00;2655.7;66;613;482
2021-09-12T23:00:00+02:00;2647.5;65.1;613.5;482
2021-09-12T23:05:00+02:00;2595.4;63.9;613.5;482
2021-09-12T23:10:00+02:00;2650.2;65.4;613.8;482
2021-09-12T23:15:00+02:00;2687;66;614;481.7
2021-09-12T23:20:00+02:00;2669;66;614;482
2021-09-12T23:25:00+02:00;2674.2;66;614;482
2021-09-12T23:30:00+02:00;2653.8;66;614;482
2021-09-12T23:35:00+02:00;2712.8;67.2;614;482
2021-09-12T23:40:00+02:00;2723.8888888888887;67.33333333333333;613.4444444444445;482
2021-09-12T23:45:00+02:00;2714.7;67.5;613;482
2021-09-12T23:50:00+02:00;2753.5;68.2;613;482
2021-09-12T23:55:00+02:00;2782;69;613;482
2021-09-13T00:00:00+02:00;2805;69.3;613;482
2021-09-13T00:05:00+02:00;2878.1;72;612.6;482.4
2021-09-13T00:10:00+02:00;2882;72;612;483
2021-09-13T00:15:00+02:00;2850.8;71.2;612;483
2021-09-13T00:20:00+02:00;2833.3;71;612;483
2021-09-13T00:25:00+02:00;2825.5;70;612;483
2021-09-13T00:30:00+02:00;2820.5;70.2;612.2;483
2021-09-13T00:35:00+02:00;2837.5555555555557;71;612.1111111111111;483
2021-09-13T00:40:00+02:00;2827.7;71;612;483
2021-09-13T00:45:00+02:00;2809.3;70;612.3;483
2021-09-13T00:50:00+02:00;2738.6;68;612.8;483
2021-09-13T00:55:00+02:00;2703.7;67;613;483
2021-09-13T01:00:00+02:00;2677.6;67;613;483
2021-09-13T01:05:00+02:00;2687.5;66.7;613;483
2021-09-13T01:10:00+02:00;2685.3;66.9;613.1;483
2021-09-13T01:15:00+02:00;2693.5;66.8;613.4;483
2021-09-13T01:20:00+02:00;2678.5;66.2;613.6;483
2021-09-13T01:25:00+02:00;2697.2;66.8;613.7;483
2021-09-13T01:30:00+02:00;2701.222222222222;67;613.5555555555555;483
2021-09-13T01:35:00+02:00;2714.8;67.3;613.3;483
2021-09-13T01:40:00+02:00;2729.2;68;613.2;483
2021-09-13T01:45:00+02:00;2742;68;613;483
2021-09-13T01:50:00+02:00;2722.8;67.5;613.3;483
2021-09-13T01:55:00+02:00;2752.8;68.7;613.3;483
2021-09-13T02:00:00+02:00;2817;70.4;613;483
2021-09-13T02:05:00+02:00;2856.7;72;613;483
2021-09-13T02:10:00+02:00;2885.1;73;612.9;483.6
2021-09-13T02:15:00+02:00;2879.7;72.7;612.8;484
2021-09-13T02:20:00+02:00;2852.5555555555557;72;612.3333333333334;483.22222222222223
2021-09-13T02:25:00+02:00;2805.8;71.1;612.9;483.9
2021-09-13T02:30:00+02:00;2815.6;71.1;612.6;484
2021-09-13T02:35:00+02:00;2808.8;70.8;612.3;484
2021-09-13T02:40:00+02:00;2793.7;70.5;613;484
2021-09-13T02:45:00+02:00;2820;71.2;613;484
2021-09-13T02:50:00+02:00;2827.6;71.6;612.7;484
2021-09-13T02:55:00+02:00;2760.6;70;612.8;484
2021-09-13T03:00:00+02:00;2755.7;69.1;613;484
2021-09-13T03:05:00+02:00;2659.1;66.3;613;484
2021-09-13T03:10:00+02:00;2671.3;66.9;613;484
2021-09-13T03:15:00+02:00;2721.1111111111113;68.11111111111111;613;484
2021-09-13T03:20:00+02:00;2768.6;69.9;613;484
2021-09-13T03:25:00+02:00;2749.5;69;613;483.7
2021-09-13T03:30:00+02:00;2735;68.4;613;483.7
2021-09-13T03:35:00+02:00;2710.3;68.2;613;483.4
2021-09-13T03:40:00+02:00;2763.9;69.6;613;483.6
2021-09-13T03:45:00+02:00;2768;69.8;613;483
2021-09-13T03:50:00+02:00;2773.5;69;613;483.6
2021-09-13T03:55:00+02:00;2783.4;69.7;613;483.3
2021-09-13T04:00:00+02:00;2804.5;70.1;613;483.3
2021-09-13T04:05:00+02:00;2831.1;71.1;613;483.2
2021-09-13T04:10:00+02:00;2875.3333333333335;72.77777777777777;612.7777777777778;483.22222222222223
2021-09-13T04:15:00+02:00;2908.5;73.7;612;483.3
2021-09-13T04:20:00+02:00;2935.6;74.4;612;483.3
2021-09-13T04:25:00+02:00;2946.8;74.7;612;483.1
2021-09-13T04:30:00+02:00;2911.3;74;612;483.2
2021-09-13T04:35:00+02:00;2919;74;612;483.5
2021-09-13T04:40:00+02:00;2948.5;74.8;612;483
2021-09-13T04:45:00+02:00;2963.8;75.9;611.7;483
2021-09-13T04:50:00+02:00;2928.5;74.2;611.5;483.1
2021-09-13T04:55:00+02:00;2868.4;72.1;612;483.1
2021-09-13T05:00:00+02:00;2804.3;70.7;612;483
2021-09-13T05:05:00+02:00;2790.2;70.5;612.5;483
2021-09-13T05:10:00+02:00;2809.8888888888887;71;613;483
2021-09-13T05:15:00+02:00;2861.8;72.8;612.7;483
2021-09-13T05:20:00+02:00;2889.2;73.6;612;482.9
2021-09-13T05:25:00+02:00;2901.7;74;612;482.3
2021-09-13T05:30:00+02:00;2930.5;74.5;612;482.5
2021-09-13T05:35:00+02:00;2956;75.2;612;482
2021-09-13T05:40:00+02:00;2983.4;76;612;482
2021-09-13T05:45:00+02:00;3003.4;76;612;482
2021-09-13T05:50:00+02:00;3053.6;77.8;611.4;481.6
2021-09-13T05:55:00+02:00;3071.5;78;611;481
2021-09-13T06:00:00+02:00;3116.5;79.5;611;481
2021-09-13T06:05:00+02:00;3187.6666666666665;82;610.2222222222222;481
2021-09-13T06:10:00+02:00;3257.1;84.8;610;481
2021-09-13T06:15:00+02:00;3342;87;609.2;481
2021-09-13T06:20:00+02:00;3423.3;89.3;609;480.4
2021-09-13T06:25:00+02:00;3508.2;92.8;608.8;480
2021-09-13T06:30:00+02:00;3699.4;99.6;608;480
2021-09-13T06:35:00+02:00;3823.7;103.7;607;480
2021-09-13T06:40:00+02:00;3986.1;108.7;605.9;480
2021-09-13T06:45:00+02:00;4109.8;112.1;605;480.9
2021-09-13T06:50:00+02:00;4128.2;113;604.4;480.7
2021-09-13T06:55:00+02:00;4185.2;115;604;481
2021-09-13T07:00:00+02:00;4170;115;603;481
2021-09-13T07:05:00+02:00;4124.2;113.8;602.4;481
2021-09-13T07:10:00+02:00;4099.2;113.6;602;481
2021-09-13T07:15:00+02:00;4104.9;114.4;601.4;481
2021-09-13T07:20:00+02:00;4070.7;113;601;481
2021-09-13T07:25:00+02:00;4137;115;600.6;481
2021-09-13T07:30:00+02:00;4132.5;115.1;600;481
2021-09-13T07:35:00+02:00;4087;114.3;599.4;480.9
2021-09-13T07:40:00+02:00;4057;113.8;599;480
2021-09-13T07:45:00+02:00;4064.2;114;598.2;480
2021-09-13T07:50:00+02:00;4045;114;598;480
2021-09-13T07:55:00+02:00;4055;114;598;480
2021-09-13T08:00:00+02:00;4007.2;113.1;598;480
2021-09-13T08:05:00+02:00;3917.9;110.6;597.7;480
2021-09-13T08:10:00+02:00;3912.5;110.5;598;479.8
2021-09-13T08:15:00+02:00;3908.3;110.5;598;480
2021-09-13T08:20:00+02:00;3910.3;110.4;598;480
2021-09-13T08:25:00+02:00;3994.6;112.4;598;480
2021-09-13T08:30:00+02:00;4044;114;597.4;479.4
2021-09-13T08:35:00+02:00;4103.9;115.8;597;479.7
2021-09-13T08:40:00+02:00;4129;116.8;596.4;480
2021-09-13T08:45:00+02:00;4122.666666666667;117;596;479.77777777777777
2021-09-13T08:50:00+02:00;4120.5;117.4;595.1;479.9
2021-09-13T08:55:00+02:00;4113.1;117.5;594.4;480
2021-09-13T09:00:00+02:00;4083;116.8;594;479.6
2021-09-13T09:05:00+02:00;4068.8;117;594;479.8
2021-09-13T09:10:00+02:00;4066.3;117;593;480
2021-09-13T09:15:00+02:00;4000.6;115.6;593;479.8
2021-09-13T09:20:00+02:00;3951.5;114.3;593;480
2021-09-13T09:25:00+02:00;3937;114;593;480
